"MonitoringStation","SampleDate","SampleTime","Latitude","Longitude","TN","TP","TSS"
"ET10.1",1994-10-26,"13:24:00",38.07614,-75.57125,1.2775,0.1015,21
"ET10.1",1996-01-22,"10:27:00",38.07614,-75.57125,3.261,0.064,15.5
"ET10.1",1995-11-08,"13:35:00",38.07614,-75.57125,1.526,0.1445,35
"ET10.1",1995-12-11,"14:50:00",38.07614,-75.57125,2.0095,0.1105,36.5
"ET10.1",1995-10-04,"12:30:00",38.07614,-75.57125,0.9675,0.106333333333333,19.6666666666667
"ET10.1",1994-01-04,"13:00:00",38.07614,-75.57125,3.2615,0.099,33.5
"ET10.1",1993-12-08,"12:45:00",38.07614,-75.57125,1.0145,0.0655,12
"ET10.1",1993-10-27,"12:30:00",38.07614,-75.57125,1.0735,0.145,47
"ET10.1",1993-08-11,"11:45:00",38.07614,-75.57125,1.36,0.154,17
"ET10.1",1995-09-20,"10:33:00",38.07614,-75.57125,1.30733333333333,0.120333333333333,24
"ET10.1",1995-08-09,"13:25:00",38.07614,-75.57125,1.71966666666667,0.168,43.3333333333333
"ET10.1",1995-07-12,"12:15:00",38.07614,-75.57125,1.63,0.2155,48
"ET10.1",1995-06-07,"11:35:00",38.07614,-75.57125,1.7235,0.184,12
"ET10.1",1994-06-16,"09:00:00",38.07614,-75.57125,1.657,0.110666666666667,16.6666666666667
"ET10.1",1994-05-04,"13:54:00",38.07614,-75.57125,2.0235,0.133,14
"ET10.1",1994-07-13,"13:10:00",38.07614,-75.57125,1.532,0.1735,28.5
"ET10.1",1994-04-06,"12:40:00",38.07614,-75.57125,1.907,0.111333333333333,3
"ET10.1",1994-03-09,"13:45:00",38.07614,-75.57125,2.075,0.1085,7
"ET10.1",1996-08-29,"09:05:00",38.07614,-75.57125,1.884,0.178,29
"ET10.1",1996-09-24,"09:58:00",38.07614,-75.57125,1.492,0.1645,6
"ET10.1",1996-07-25,"13:10:00",38.07614,-75.57125,2.4975,0.217,33
"ET10.1",1996-06-25,"12:20:00",38.07614,-75.57125,1.7895,0.1755,30
"ET10.1",1996-05-16,"14:00:00",38.07614,-75.57125,1.87166666666667,0.143333333333333,36
"ET10.1",1996-04-24,"13:20:00",38.07614,-75.57125,2.24166666666667,0.104666666666667,19.3333333333333
"ET10.1",1995-05-10,"12:15:00",38.07614,-75.57125,1.5625,0.127,19
"ET10.1",1995-04-26,"13:28:00",38.07614,-75.57125,1.598,0.0965,12.5
"ET10.1",1995-03-08,"12:20:00",38.07614,-75.57125,2.1175,0.0545,12.5
"ET10.1",1994-12-14,"11:30:00",38.07614,-75.57125,1.9485,0.111,30.5
"ET10.1",1995-01-12,"12:55:00",38.07614,-75.57125,1.992,0.093,8.5
"ET10.1",1989-05-03,"12:40:00",38.07614,-75.57125,2.5,0.105,4.5
"ET10.1",1992-02-19,"12:25:00",38.07614,-75.57125,2.075,0.059,21.5
"ET10.1",1992-01-09,"12:50:00",38.07614,-75.57125,2.325,0.086,21.5
"ET10.1",1991-06-05,"11:50:00",38.07614,-75.57125,2.02,0.1645,25.5
"ET10.1",1991-05-08,"12:30:00",38.07614,-75.57125,1.76,NA,9.5
"ET10.1",1991-07-10,"12:20:00",38.07614,-75.57125,1.095,0.1185,36.5
"ET10.1",1991-04-10,"12:35:00",38.07614,-75.57125,2.725,0.088,15.5
"ET10.1",1990-11-07,"13:05:00",38.07614,-75.57125,0.815,NA,24
"ET10.1",1990-12-12,"12:15:00",38.07614,-75.57125,1.5,NA,28.5
"ET10.1",1991-03-13,"11:45:00",38.07614,-75.57125,2.525,0.127,13.5
"ET10.1",1990-10-17,"11:00:00",38.07614,-75.57125,0.55,0.0596666666666667,20
"ET10.1",1990-09-12,"12:15:00",38.07614,-75.57125,1.065,0.134,34
"ET10.1",1993-02-11,"12:07:00",38.07614,-75.57125,3.15,0.097,22
"ET10.1",1990-08-15,"12:20:00",38.07614,-75.57125,1.485,0.1365,7
"ET10.1",1992-07-08,"10:00:00",38.07614,-75.57125,1.6,NA,27
"ET10.1",1992-06-10,"11:30:00",38.07614,-75.57125,2.45,0.2,9.5
"ET10.1",1992-04-15,"12:35:00",38.07614,-75.57125,2.625,0.109,43
"ET10.1",1992-05-13,"10:45:00",38.07614,-75.57125,1.68333333333333,0.120666666666667,21.3333333333333
"ET10.1",1992-03-11,"12:30:00",38.07614,-75.57125,3.03333333333333,0.115666666666667,14.3333333333333
"ET10.1",1991-12-11,"11:20:00",38.07614,-75.57125,1.725,0.143,5.5
"ET10.1",1991-11-06,"12:45:00",38.07614,-75.57125,2.035,0.295,71.5
"ET10.1",1991-09-18,"12:50:00",38.07614,-75.57125,1.1,0.0515,23.5
"ET10.1",1994-02-07,"15:20:00",38.07614,-75.57125,3.405,0.1615,11.5
"ET10.1",1993-06-16,"12:00:00",38.07614,-75.57125,2.55,0.261,23.5
"ET10.1",1993-07-14,"12:15:00",38.07614,-75.57125,1.76666666666667,0.180333333333333,8.33333333333333
"ET10.1",1993-05-12,"11:43:00",38.07614,-75.57125,1.6,0.091,21.5
"ET10.1",1993-04-14,"11:38:00",38.07614,-75.57125,1.93,0.093,7
"ET10.1",1993-03-29,"13:40:00",38.07614,-75.57125,2.8,0.0465,23
"ET10.1",1993-01-07,"10:35:00",38.07614,-75.57125,2.475,0.1045,20
"ET10.1",1992-12-08,"17:10:00",38.07614,-75.57125,2.96666666666667,0.152,10
"ET10.1",1992-11-16,"12:20:00",38.07614,-75.57125,2.1,0.0975,8
"ET10.1",1992-09-23,"14:15:00",38.07614,-75.57125,1.775,0.12,10
"ET10.1",1992-10-06,"13:45:00",38.07614,-75.57125,2.03333333333333,0.122333333333333,13
"ET10.1",1996-03-26,"11:55:00",38.07614,-75.57125,2.399,0.077,9.5
"ET10.1",1992-08-12,"10:30:00",38.07614,-75.57125,1.165,0.1425,22
"ET10.1",1996-02-12,"10:15:00",38.07614,-75.57125,2.9685,0.0545,10.5
"ET10.1",1998-07-08,"12:30:00",38.07614,-75.57125,1.902,0.18355,20.2
"ET10.1",1998-06-02,"15:40:00",38.07614,-75.57125,2.0425,0.14145,26.5
"ET10.1",1997-05-15,"12:41:00",38.07614,-75.57125,1.571,0.136,12
"ET10.1",1997-04-01,"11:55:00",38.07614,-75.57125,2.08,0.111,9.5
"ET10.1",1997-03-03,"12:30:00",38.07614,-75.57125,2.3365,0.082,23
"ET10.1",1997-02-11,"11:00:00",38.07614,-75.57125,2.23,0.08,7
"ET10.1",1997-01-16,"13:35:00",38.07614,-75.57125,2.4495,0.1345,25
"ET10.1",1996-12-12,"11:20:00",38.07614,-75.57125,2.09,0.132,11
"ET10.1",1996-11-19,"13:25:00",38.07614,-75.57125,1.534,0.137333333333333,14
"ET10.1",1996-10-22,"12:25:00",38.07614,-75.57125,1.5985,0.1035,6
"ET10.1",1998-05-06,"11:05:00",38.07614,-75.57125,1.564,0.0922,11.1666666666667
"ET10.1",1998-04-07,"13:30:00",38.07614,-75.57125,1.938,0.088,10
"ET10.1",1998-02-11,"12:55:00",38.07614,-75.57125,1.79,0.065,4
"ET10.1",1998-03-09,"09:15:00",38.07614,-75.57125,1.836,0.0815,12.5
"ET10.1",1998-01-06,"10:55:00",38.07614,-75.57125,2.0435,0.095,32
"ET10.1",1997-12-11,"11:23:00",38.07614,-75.57125,2.1045,0.0945,30
"ET10.1",1997-11-20,"10:00:00",38.07614,-75.57125,2.0335,0.109,9
"ET10.1",1997-10-16,"13:20:00",38.07614,-75.57125,0.9475,0.1415,24.5
"ET10.1",1997-09-24,"11:50:00",38.07614,-75.57125,1.0835,0.1215,18.5
"ET10.1",1997-08-14,"12:50:00",38.07614,-75.57125,1.27833333333333,0.120333333333333,14
"ET10.1",1997-07-17,"12:10:00",38.07614,-75.57125,1.57533333333333,0.154,66.6666666666667
"ET10.1",2000-04-13,"12:30:00",38.07614,-75.57125,2.2425,0.09285,7.5
"ET10.1",2000-05-11,"10:10:00",38.07614,-75.57125,2.073,0.115933333333333,15.6333333333333
"ET10.1",1997-06-12,"14:00:00",38.07614,-75.57125,1.923,0.197,6.33333333333333
"ET10.1",2000-03-16,"09:55:00",38.07614,-75.57125,2.317,0.0998333333333333,34.8333333333333
"ET10.1",2000-01-18,"11:23:00",38.07614,-75.57125,2.427,0.15265,63.85
"ET10.1",2000-02-17,"13:50:00",38.07614,-75.57125,2.83406666666667,0.0501333333333333,7
"ET10.1",1999-12-09,"13:15:00",38.07614,-75.57125,1.7095,0.12715,36.35
"ET10.1",1986-06-09,"11:00:00",38.07614,-75.57125,1.87333333333333,0.177333333333333,65.6666666666667
"ET10.1",1986-03-24,"14:30:00",38.07614,-75.57125,2.52,0.104,12
"ET10.1",1986-04-30,"10:30:00",38.07614,-75.57125,1.6,0.069,10
"ET10.1",1986-05-12,"10:55:00",38.07614,-75.57125,2.015,0.1515,52
"ET10.1",1999-11-03,"10:20:00",38.07614,-75.57125,2.35766666666667,0.1303,21.8333333333333
"ET10.1",1986-01-08,"10:45:00",38.07614,-75.57125,2.775,0.0825,8.5
"ET10.1",1999-09-21,"10:10:00",38.07614,-75.57125,1.4725,0.13415,17.15
"ET10.1",1999-10-06,"13:40:00",38.07614,-75.57125,1.91233333333333,0.160066666666667,34.2666666666667
"ET10.1",1999-06-09,"13:44:00",38.07614,-75.57125,1.60933333333333,0.123466666666667,19.3666666666667
"ET10.1",1999-07-22,"11:10:00",38.07614,-75.57125,1.09,0.0963,23.75
"ET10.1",1999-08-05,"10:00:00",38.07614,-75.57125,1.25566666666667,0.109466666666667,32.8666666666667
"ET10.1",1988-05-04,"13:35:00",38.07614,-75.57125,2.23333333333333,0.038,13.6666666666667
"ET10.1",1988-04-06,"11:35:00",38.07614,-75.57125,4.75,0.0763333333333333,38.6666666666667
"ET10.1",1988-02-22,"12:10:00",38.07614,-75.57125,4.15,0.0553333333333333,13.3333333333333
"ET10.1",1988-03-14,"10:35:00",38.07614,-75.57125,3.225,0.093,18
"ET10.1",1987-12-15,"10:30:00",38.07614,-75.57125,1.20666666666667,0.106666666666667,26.3333333333333
"ET10.1",1988-01-11,"11:45:00",38.07614,-75.57125,3.06666666666667,0.136333333333333,7.66666666666667
"ET10.1",1987-11-16,"12:15:00",38.07614,-75.57125,0.905,0.17,17.5
"ET10.1",1987-06-01,"09:30:00",38.07614,-75.57125,2.225,0.13,31
"ET10.1",1987-07-20,"13:20:00",38.07614,-75.57125,1.65666666666667,0.106666666666667,12
"ET10.1",1989-04-05,"12:30:00",38.07614,-75.57125,2.61666666666667,0.0966666666666667,24
"ET10.1",1989-03-06,"11:25:00",38.07614,-75.57125,3.575,0.06,2
"ET10.1",1999-03-03,"10:25:00",38.07614,-75.57125,2.46353333333333,0.0509,7.6
"ET10.1",1989-02-14,"13:05:00",38.07614,-75.57125,3,0.193333333333333,34
"ET10.1",1989-01-19,"12:15:00",38.07614,-75.57125,1.75,0.0933333333333333,31.3333333333333
"ET10.1",1988-11-16,"12:35:00",38.07614,-75.57125,1.76,0.123,1.5
"ET10.1",1988-12-07,"12:35:00",38.07614,-75.57125,2.99666666666667,0.355,16
"ET10.1",1988-10-19,"11:55:00",38.07614,-75.57125,0.965,0.088,10.5
"ET10.1",2000-07-13,"09:55:00",38.07614,-75.57125,2.325,0.1199,6.7
"ET10.1",2000-06-15,"10:40:00",38.07614,-75.57125,1.677,0.141533333333333,10.7
"ET10.1",1999-04-28,"10:55:00",38.07614,-75.57125,1.63225,0.0692,9.75
"ET10.1",1999-05-12,"11:10:00",38.07614,-75.57125,1.46733333333333,0.1006,22
"ET10.1",1988-09-21,"12:50:00",38.07614,-75.57125,1.305,NA,7
"ET10.1",1987-09-14,"11:20:00",38.07614,-75.57125,1.15666666666667,0.08,18.6666666666667
"ET10.1",1987-08-03,"13:00:00",38.07614,-75.57125,1.69666666666667,0.193333333333333,39.6666666666667
"ET10.1",2000-08-10,"13:30:00",38.07614,-75.57125,1.6,0.1309,16.4
"ET10.1",2000-10-24,"11:39:00",38.07614,-75.57125,1.79233333333333,0.190566666666667,38
"ET10.1",2000-09-14,"13:30:00",38.07614,-75.57125,1.5135,0.1516,15.65
"ET10.1",1987-10-19,"14:50:00",38.07614,-75.57125,1.16,0.08,14
"ET10.1",2000-11-14,"10:25:00",38.07614,-75.57125,1.2985,0.09495,5.3
"ET10.1",2000-12-12,"11:43:00",38.07614,-75.57125,1.1855,0.1073,18.35
"ET10.1",1988-07-20,"11:30:00",38.07614,-75.57125,1.46,0.115,20.3333333333333
"ET10.1",1988-06-23,"10:10:00",38.07614,-75.57125,1.53,0.0993333333333333,9
"ET10.1",1988-08-24,"11:10:00",38.07614,-75.57125,1.19,0.088,14.5
"ET10.1",1998-12-14,"14:12:00",38.07614,-75.57125,1.0275,0.11,11.65
"ET10.1",1998-11-19,"15:45:00",38.07614,-75.57125,1.05566666666667,0.0824333333333333,23.0333333333333
"ET10.1",1998-10-15,"13:30:00",38.07614,-75.57125,0.979666666666667,0.0728333333333333,17.9
"ET10.1",1998-08-19,"10:50:00",38.07614,-75.57125,1.3125,0.21985,54.15
"ET10.1",1986-11-17,"14:00:00",38.07614,-75.57125,1.18,0.166333333333333,41
"ET10.1",1998-09-03,"13:35:00",38.07614,-75.57125,1.1835,0.0954,8.15
"ET10.1",1986-09-08,"13:00:00",38.07614,-75.57125,1.18333333333333,0.0983333333333333,16
"ET10.1",1986-10-07,"13:50:00",38.07614,-75.57125,0.935,0.089,22.5
"ET10.1",1986-08-25,"12:30:00",38.07614,-75.57125,1.61666666666667,0.206,29.6666666666667
"ET10.1",1986-07-14,"12:30:00",38.07614,-75.57125,1.27,0.1395,32.5
"ET10.1",1990-06-13,"12:35:00",38.07614,-75.57125,3.15,0.375,29.5
"ET10.1",1990-07-18,"12:25:00",38.07614,-75.57125,1.9,0.1835,24
"ET10.1",1990-05-16,"12:55:00",38.07614,-75.57125,2.7,0.175,28
"ET10.1",1987-05-06,"13:00:00",38.07614,-75.57125,2.51666666666667,0.11,18
"ET10.1",1990-03-07,"12:30:00",38.07614,-75.57125,2.65,0.0955,10
"ET10.1",1987-04-06,"12:55:00",38.07614,-75.57125,2.45,0.0633333333333333,13
"ET10.1",1987-03-09,"11:40:00",38.07614,-75.57125,2.9,0.08,15.5
"ET10.1",1987-02-24,"14:35:00",38.07614,-75.57125,3.65,0.085,9
"ET10.1",1987-01-05,"10:50:00",38.07614,-75.57125,3.19,0.116666666666667,13
"ET10.1",1986-12-08,"14:10:00",38.07614,-75.57125,1.115,0.1045,31
"ET10.1",1991-02-14,"12:30:00",38.07614,-75.57125,3.4,0.107,20
"ET10.1",1991-01-07,"11:45:00",38.07614,-75.57125,2.375,0.079,14.5
"ET10.1",1990-02-06,"09:10:00",38.07614,-75.57125,2.575,0.0716666666666667,12.6666666666667
"ET10.1",1990-01-09,"12:00:00",38.07614,-75.57125,2.725,0.091,13
"ET10.1",1989-12-12,"12:55:00",38.07614,-75.57125,2.55,0.08,40
"ET10.1",1989-11-15,"11:55:00",38.07614,-75.57125,1.655,NA,20
"ET10.1",1989-09-13,"12:10:00",38.07614,-75.57125,2.6,0.235,22.5
"ET10.1",1989-08-16,"12:10:00",38.07614,-75.57125,1.675,0.165,15
"ET10.1",1989-07-12,"12:00:00",38.07614,-75.57125,2.45,0.14,7.5
"ET10.1",1989-06-14,"12:30:00",38.07614,-75.57125,2.2,0.13,19
"ET10.1",1995-02-15,"13:10:00",38.07614,-75.57125,NA,NA,39
"ET10.1",1993-09-15,"12:08:00",38.07614,-75.57125,NA,0.152666666666667,27.3333333333333
"ET10.1",1993-11-17,"11:45:00",38.07614,-75.57125,NA,NA,20.5
"ET10.1",1991-08-07,"12:30:00",38.07614,-75.57125,NA,0.1675,35
"ET10.1",1991-10-16,"12:00:00",38.07614,-75.57125,NA,0.149,19.3333333333333
"ET10.1",1989-10-25,"15:30:00",38.07614,-75.57125,NA,NA,9
"ET10.1",1990-04-04,"10:30:00",38.07614,-75.57125,NA,1.1975,8.5
"ET8.1",1994-08-18,"07:45:00",38.13794,-75.81411,1.08333333333333,0.0735,34.5
"ET8.1",1994-09-14,"10:07:00",38.13794,-75.81411,1.061,0.0976666666666667,15.6666666666667
"ET8.1",1994-10-27,"09:30:00",38.13794,-75.81411,0.7235,0.024,5.5
"ET8.1",1996-01-25,"11:49:00",38.13794,-75.81411,1.485,0.0755,47
"ET8.1",1993-12-08,"12:45:00",38.13794,-75.81411,1.3675,0.028,14.5
"ET8.1",1994-01-05,"11:30:00",38.13794,-75.81411,0.9155,0.0515,21
"ET8.1",1995-11-20,"12:20:00",38.13794,-75.81411,0.998833333333333,0.035,22.3333333333333
"ET8.1",1995-12-18,"10:55:00",38.13794,-75.81411,0.796666666666667,0.0293333333333333,22.3333333333333
"ET8.1",1993-08-11,"12:07:00",38.13794,-75.81411,0.875,0.052,13
"ET8.1",1995-10-03,"09:55:00",38.13794,-75.81411,1.5005,0.063,23.5
"ET8.1",1995-09-21,"09:50:00",38.13794,-75.81411,1.16033333333333,0.066,22.6666666666667
"ET8.1",1993-10-28,"09:55:00",38.13794,-75.81411,0.906333333333333,0.041,26.5
"ET8.1",1995-07-13,"09:45:00",38.13794,-75.81411,0.580666666666667,0.0813333333333333,45.3333333333333
"ET8.1",1995-08-09,"09:50:00",38.13794,-75.81411,0.899833333333333,0.062,39.6666666666667
"ET8.1",1995-06-08,"13:20:00",38.13794,-75.81411,0.7755,0.0825,37.5
"ET8.1",1994-07-14,"09:55:00",38.13794,-75.81411,1.2755,0.103,40.5
"ET8.1",1995-05-10,"12:50:00",38.13794,-75.81411,0.5675,0.057,24.5
"ET8.1",1995-01-18,"12:15:00",38.13794,-75.81411,0.695,0.018,10.5
"ET8.1",1994-12-14,"10:05:00",38.13794,-75.81411,0.586,0.0255,12.5
"ET8.1",1995-03-08,"09:35:00",38.13794,-75.81411,0.7915,0.0205,22.5
"ET8.1",1995-04-27,"12:10:00",38.13794,-75.81411,0.7245,0.1465,29
"ET8.1",1996-04-24,"10:55:00",38.13794,-75.81411,2.2375,0.1755,247.5
"ET8.1",1996-05-29,"12:13:00",38.13794,-75.81411,1.458,0.046,30
"ET8.1",1996-06-26,"12:31:00",38.13794,-75.81411,1.449,0.101,54.5
"ET8.1",1996-07-24,"12:25:00",38.13794,-75.81411,1.5235,0.0685,58
"ET8.1",1996-08-27,"10:00:00",38.13794,-75.81411,1.609,0.0616666666666667,64
"ET8.1",1996-09-24,"12:08:00",38.13794,-75.81411,1.179,0.075,23
"ET8.1",1994-05-04,"13:40:00",38.13794,-75.81411,1.288,0.0965,70
"ET8.1",1994-06-29,"10:20:00",38.13794,-75.81411,1.284,0.116,59.5
"ET8.1",1994-04-20,"10:05:00",38.13794,-75.81411,1.2265,0.05,35.5
"ET8.1",1994-03-10,"09:00:00",38.13794,-75.81411,1.3245,0.1155,36
"ET8.1",1996-02-21,"12:30:00",38.13794,-75.81411,1.3825,0.0595,35
"ET8.1",1996-03-26,"09:55:00",38.13794,-75.81411,1.70966666666667,0.0696666666666667,30.3333333333333
"ET8.1",1992-08-12,"11:28:00",38.13794,-75.81411,0.715,0.0855,28.5
"ET8.1",1992-10-07,"11:57:00",38.13794,-75.81411,0.39,0.0235,28.5
"ET8.1",1992-11-23,"12:30:00",38.13794,-75.81411,0.443333333333333,0.01,21.5
"ET8.1",1992-12-09,"13:55:00",38.13794,-75.81411,0.43,NA,16
"ET8.1",1993-01-07,"12:30:00",38.13794,-75.81411,0.62,0.047,27.5
"ET8.1",1993-03-31,"11:54:00",38.13794,-75.81411,0.695,0.05,17
"ET8.1",1993-04-14,"11:57:00",38.13794,-75.81411,1.13,0.0665,27.5
"ET8.1",1993-05-12,"12:05:00",38.13794,-75.81411,0.9,0.051,37.5
"ET8.1",1993-07-14,"12:20:00",38.13794,-75.81411,1.36833333333333,0.155666666666667,18
"ET8.1",1993-06-16,"12:45:00",38.13794,-75.81411,0.61,0.054,13
"ET8.1",1994-02-07,"13:00:00",38.13794,-75.81411,1.4855,0.084,29
"ET8.1",1991-09-18,"12:23:00",38.13794,-75.81411,0.715,0.0675,38.5
"ET8.1",1991-12-11,"12:00:00",38.13794,-75.81411,0.765,0.075,21
"ET8.1",1991-11-06,"11:25:00",38.13794,-75.81411,0.604,0.103,32
"ET8.1",1992-03-30,"11:55:00",38.13794,-75.81411,0.46,NA,26.5
"ET8.1",1992-04-15,"12:00:00",38.13794,-75.81411,0.37,0.0355,27.5
"ET8.1",1992-05-13,"12:10:00",38.13794,-75.81411,0.62,0.0413333333333333,32
"ET8.1",1992-06-10,"12:27:00",38.13794,-75.81411,0.56,0.0455,31.5
"ET8.1",1992-07-08,"12:11:00",38.13794,-75.81411,0.39,0.0935,23
"ET8.1",1993-02-11,"09:46:00",38.13794,-75.81411,0.51,0.045,30
"ET8.1",1990-09-12,"11:45:00",38.13794,-75.81411,0.9425,0.0783333333333333,34.3333333333333
"ET8.1",1990-08-15,"12:22:00",38.13794,-75.81411,0.99,NA,40
"ET8.1",1990-11-07,"12:11:00",38.13794,-75.81411,0.64,NA,31
"ET8.1",1990-10-17,"11:55:00",38.13794,-75.81411,0.265,NA,37.3333333333333
"ET8.1",1990-12-12,"12:24:00",38.13794,-75.81411,0.416666666666667,NA,17.5
"ET8.1",1991-04-10,"12:25:00",38.13794,-75.81411,0.765,0.0915,19
"ET8.1",1991-07-10,"12:46:00",38.13794,-75.81411,0.84,0.087,32.5
"ET8.1",1991-06-05,"12:45:00",38.13794,-75.81411,1.29,0.125,24
"ET8.1",1991-05-08,"12:00:00",38.13794,-75.81411,0.655,NA,14.6666666666667
"ET8.1",1992-01-09,"11:42:00",38.13794,-75.81411,0.595,0.05,29.5
"ET8.1",1999-12-09,"13:30:00",38.13794,-75.81411,0.5635,0.0221,4.7
"ET8.1",1999-11-08,"13:17:00",38.13794,-75.81411,0.628666666666667,0.0307333333333333,9.93333333333333
"ET8.1",2000-01-17,"12:25:00",38.13794,-75.81411,0.804,0.04315,32.5
"ET8.1",2000-02-15,"11:45:00",38.13794,-75.81411,0.8795,0.03765,19.3
"ET8.1",2000-03-16,"12:40:00",38.13794,-75.81411,0.699,0.0328,14.2
"ET8.1",2000-04-13,"09:25:00",38.13794,-75.81411,0.8605,0.0498,27.4
"ET8.1",1997-07-16,"09:37:00",38.13794,-75.81411,0.821,NA,62.3333333333333
"ET8.1",2000-05-11,"14:45:00",38.13794,-75.81411,1.058,0.06935,37.3
"ET8.1",1997-08-14,"08:48:00",38.13794,-75.81411,0.768333333333333,0.059,46
"ET8.1",1997-09-24,"12:30:00",38.13794,-75.81411,0.6495,0.053,32.5
"ET8.1",1997-10-28,"12:50:00",38.13794,-75.81411,0.508,0.0515,20.5
"ET8.1",1997-11-18,"12:07:00",38.13794,-75.81411,0.505,0.0395,20
"ET8.1",1997-12-09,"10:05:00",38.13794,-75.81411,0.601,0.0336666666666667,25.3333333333333
"ET8.1",1998-02-11,"11:30:00",38.13794,-75.81411,0.6005,0.0595,25.5
"ET8.1",1998-01-06,"11:40:00",38.13794,-75.81411,0.517,0.024,20
"ET8.1",1998-04-08,"11:00:00",38.13794,-75.81411,0.611,0.0325,41
"ET8.1",1996-10-22,"09:50:00",38.13794,-75.81411,1.249,0.0263333333333333,15
"ET8.1",1998-03-24,"12:00:00",38.13794,-75.81411,0.9055,0.07,29
"ET8.1",1996-12-12,"09:52:00",38.13794,-75.81411,1.284,0.059,27
"ET8.1",1996-11-20,"12:25:00",38.13794,-75.81411,1.0435,0.0355,12
"ET8.1",1997-01-14,"12:22:00",38.13794,-75.81411,1.018,0.048,33.5
"ET8.1",1997-03-18,"09:50:00",38.13794,-75.81411,1.725,0.06,32.5
"ET8.1",1998-05-07,"11:05:00",38.13794,-75.81411,0.7075,0.0422,18.85
"ET8.1",1998-07-09,"11:26:00",38.13794,-75.81411,0.9165,0.06545,31.9
"ET8.1",1998-06-15,"11:43:00",38.13794,-75.81411,0.881,0.05305,31.3
"ET8.1",1999-08-05,"13:25:00",38.13794,-75.81411,1.0845,0.08575,19.95
"ET8.1",1999-10-07,"09:36:00",38.13794,-75.81411,0.763,0.0481666666666667,19.1333333333333
"ET8.1",1999-05-12,"14:26:00",38.13794,-75.81411,0.631,0.03755,20.4
"ET8.1",1988-05-04,"14:00:00",38.13794,-75.81411,0.69,0.01,11.5
"ET8.1",1999-06-09,"09:30:00",38.13794,-75.81411,0.8185,0.05295,21
"ET8.1",1987-11-17,"13:05:00",38.13794,-75.81411,0.52,0.06,1.5
"ET8.1",1988-02-22,"10:45:00",38.13794,-75.81411,0.84,0.0495,23
"ET8.1",1988-03-14,"10:20:00",38.13794,-75.81411,0.716666666666667,0.0385,10.5
"ET8.1",1988-04-06,"11:20:00",38.13794,-75.81411,1.3,0.0675,14.5
"ET8.1",1986-05-12,"11:20:00",38.13794,-75.81411,0.86,0.0245,9.5
"ET8.1",1986-04-08,"13:35:00",38.13794,-75.81411,0.72,0.0336666666666667,22
"ET8.1",1986-03-11,"09:30:00",38.13794,-75.81411,1.205,0.0935,37
"ET8.1",1986-06-09,"10:30:00",38.13794,-75.81411,1.14,0.081,24.5
"ET8.1",1988-09-21,"14:05:00",38.13794,-75.81411,1.065,NA,20
"ET8.1",2000-06-15,"12:46:00",38.13794,-75.81411,0.889,0.0482333333333333,24.7
"ET8.1",1987-09-01,"10:50:00",38.13794,-75.81411,0.965,0.09,40.5
"ET8.1",1988-08-24,"15:10:00",38.13794,-75.81411,1.08,0.097,35
"ET8.1",2000-09-14,"13:05:00",38.13794,-75.81411,0.799333333333333,0.0509333333333333,20.6666666666667
"ET8.1",2000-07-13,"12:10:00",38.13794,-75.81411,0.976,0.0545,20.9
"ET8.1",2000-08-10,"13:23:00",38.13794,-75.81411,0.912,0.0602,25.5
"ET8.1",2000-10-24,"09:40:00",38.13794,-75.81411,0.691,0.03365,11.6
"ET8.1",2000-11-14,"09:28:00",38.13794,-75.81411,0.5325,0.03465,5.7
"ET8.1",2000-12-14,"12:05:00",38.13794,-75.81411,0.563,0.0256666666666667,13
"ET8.1",1987-10-19,"10:30:00",38.13794,-75.81411,0.715,0.055,10
"ET8.1",1988-11-16,"11:55:00",38.13794,-75.81411,0.79,0.013,18
"ET8.1",1988-12-07,"12:40:00",38.13794,-75.81411,0.59,0.01,14
"ET8.1",1989-01-17,"12:00:00",38.13794,-75.81411,0.64,0.04,13
"ET8.1",1989-03-06,"10:30:00",38.13794,-75.81411,0.515,0.04,19.5
"ET8.1",1989-02-13,"12:05:00",38.13794,-75.81411,0.64,0.05,31
"ET8.1",1999-03-18,"12:20:00",38.13794,-75.81411,0.949,0.0578,28.3
"ET8.1",1999-04-15,"09:15:00",38.13794,-75.81411,0.890333333333333,0.0332,13.6
"ET8.1",1989-04-05,"12:20:00",38.13794,-75.81411,0.85,0.025,39.5
"ET8.1",1987-08-03,"12:25:00",38.13794,-75.81411,1.095,0.09,25.5
"ET8.1",1987-07-20,"11:30:00",38.13794,-75.81411,0.92,0.075,12.5
"ET8.1",1987-06-15,"12:40:00",38.13794,-75.81411,1.015,0.085,28.5
"ET8.1",1989-06-14,"12:09:00",38.13794,-75.81411,0.89,0.05,31.5
"ET8.1",1989-05-03,"13:05:00",38.13794,-75.81411,0.85,0.06,18
"ET8.1",1989-08-16,"12:05:00",38.13794,-75.81411,1.68666666666667,NA,26
"ET8.1",1989-07-12,"12:10:00",38.13794,-75.81411,1.065,0.085,30.5
"ET8.1",1989-09-13,"12:03:00",38.13794,-75.81411,0.89,0.06,47.5
"ET8.1",1989-11-15,"12:52:00",38.13794,-75.81411,0.54,NA,12
"ET8.1",1990-02-05,"10:20:00",38.13794,-75.81411,1.18,0.0495,27
"ET8.1",1990-01-08,"11:45:00",38.13794,-75.81411,0.845,0.0515,24.5
