"MonitoringStation","SampleDate","SampleTime","Parameter","MeasureValue","Unit","Latitude","Longitude"
"ET9.1",2004-11-09,"10:50:00","TP",0.0208,"MG/L",38.055,-75.80167
"ET9.1",2004-11-09,"10:50:00","TP",0.018,"MG/L",38.055,-75.80167
"ET9.1",2012-12-13,"12:11:00","TP",0.0172,"MG/L",38.055,-75.80167
"ET9.1",2012-12-13,"12:11:00","TP",0.0183,"MG/L",38.055,-75.80167
"ET9.1",2012-01-09,"13:56:00","TP",0.0158,"MG/L",38.055,-75.80167
"ET9.1",2012-02-13,"13:46:00","TP",0.0405,"MG/L",38.055,-75.80167
"ET9.1",2012-02-13,"13:46:00","TP",0.0276,"MG/L",38.055,-75.80167
"ET9.1",2006-05-11,"11:42:00","TP",0.0204,"MG/L",38.055,-75.80167
"ET9.1",2006-05-11,"11:42:00","TP",0.0255,"MG/L",38.055,-75.80167
"ET9.1",2005-12-14,"11:55:00","TP",0.023,"MG/L",38.055,-75.80167
"ET9.1",2005-12-14,"11:55:00","TP",0.0214,"MG/L",38.055,-75.80167
"ET9.1",2007-06-20,"13:00:00","TP",0.0314,"MG/L",38.055,-75.80167
"ET9.1",2007-05-09,"11:35:00","TP",0.0309,"MG/L",38.055,-75.80167
"ET9.1",2007-05-09,"11:35:00","TP",0.0244,"MG/L",38.055,-75.80167
"ET9.1",2007-06-20,"13:00:00","TP",0.0305,"MG/L",38.055,-75.80167
"ET9.1",2006-10-18,"11:28:00","TP",0.025,"MG/L",38.055,-75.80167
"ET9.1",2007-04-11,"12:43:00","TP",0.0302,"MG/L",38.055,-75.80167
"ET9.1",2007-04-11,"12:43:00","TP",0.0254,"MG/L",38.055,-75.80167
"ET9.1",2006-06-22,"11:58:00","TP",0.0384,"MG/L",38.055,-75.80167
"ET9.1",2006-06-22,"11:58:00","TP",0.0394,"MG/L",38.055,-75.80167
"ET9.1",2006-07-13,"11:00:00","TP",0.0422,"MG/L",38.055,-75.80167
"ET9.1",2006-07-13,"11:00:00","TP",0.0417,"MG/L",38.055,-75.80167
"ET9.1",2006-09-20,"11:27:00","TP",0.032,"MG/L",38.055,-75.80167
"ET9.1",2006-10-18,"11:28:00","TP",0.0238,"MG/L",38.055,-75.80167
"ET9.1",2006-08-16,"12:39:00","TP",0.0416,"MG/L",38.055,-75.80167
"ET9.1",2006-08-16,"12:39:00","TP",0.0386,"MG/L",38.055,-75.80167
"ET9.1",2006-09-20,"11:27:00","TP",0.0298,"MG/L",38.055,-75.80167
"ET9.1",2005-09-14,"11:07:00","TP",0.0342,"MG/L",38.055,-75.80167
"ET9.1",2005-09-14,"11:07:00","TP",0.0385,"MG/L",38.055,-75.80167
"ET9.1",2005-11-28,"12:03:00","TP",0.0251,"MG/L",38.055,-75.80167
"ET9.1",2005-11-28,"12:03:00","TP",0.0236,"MG/L",38.055,-75.80167
"ET9.1",2005-10-19,"12:30:00","TP",0.0198,"MG/L",38.055,-75.80167
"ET9.1",2005-10-19,"12:30:00","TP",0.0271,"MG/L",38.055,-75.80167
"ET9.1",2006-01-09,"14:17:00","TP",0.0193,"MG/L",38.055,-75.80167
"ET9.1",2006-01-09,"14:17:00","TP",0.0207,"MG/L",38.055,-75.80167
"ET9.1",2006-02-06,"10:18:00","TP",0.0351,"MG/L",38.055,-75.80167
"ET9.1",2006-02-06,"10:18:00","TP",0.0317,"MG/L",38.055,-75.80167
"ET9.1",2011-09-19,"12:45:00","TP",0.0285,"MG/L",38.055,-75.80167
"ET9.1",2011-09-19,"12:45:00","TP",0.0259,"MG/L",38.055,-75.80167
"ET9.1",2011-10-17,"12:20:00","TP",0.0239,"MG/L",38.055,-75.80167
"ET9.1",2011-10-17,"12:20:00","TP",0.0197,"MG/L",38.055,-75.80167
"ET9.1",2003-05-07,"12:13:00","TP",0.0677,"MG/L",38.055,-75.80167
"ET9.1",2003-05-07,"12:13:00","TP",0.0244,"MG/L",38.055,-75.80167
"ET9.1",2003-06-18,"10:59:00","TP",0.04,"MG/L",38.055,-75.80167
"ET9.1",2008-09-17,"12:32:00","TP",0.0343,"MG/L",38.055,-75.80167
"ET9.1",2003-06-18,"10:59:00","TP",0.0423,"MG/L",38.055,-75.80167
"ET9.1",2008-10-23,"12:05:00","TP",0.027,"MG/L",38.055,-75.80167
"ET9.1",2008-10-23,"12:05:00","TP",0.0252,"MG/L",38.055,-75.80167
"ET9.1",2008-09-17,"12:32:00","TP",0.0317,"MG/L",38.055,-75.80167
"ET9.1",2008-11-20,"10:48:00","TP",0.0202,"MG/L",38.055,-75.80167
"ET9.1",2008-11-20,"10:48:00","TP",0.0218,"MG/L",38.055,-75.80167
"ET9.1",2009-01-12,"13:25:00","TP",0.0209,"MG/L",38.055,-75.80167
"ET9.1",2009-02-09,"10:58:00","TP",0.0204,"MG/L",38.055,-75.80167
"ET9.1",2009-01-12,"13:25:00","TP",0.0211,"MG/L",38.055,-75.80167
"ET9.1",2009-02-09,"10:58:00","TP",0.0177,"MG/L",38.055,-75.80167
"ET9.1",2009-03-18,"11:23:00","TP",0.0184,"MG/L",38.055,-75.80167
"ET9.1",2009-10-21,"11:43:00","TP",0.0199,"MG/L",38.055,-75.80167
"ET9.1",2009-10-21,"11:43:00","TP",0.0301,"MG/L",38.055,-75.80167
"ET9.1",2009-11-18,"12:17:00","TP",0.0243,"MG/L",38.055,-75.80167
"ET9.1",2009-11-18,"12:17:00","TP",0.0195,"MG/L",38.055,-75.80167
"ET9.1",2009-12-23,"11:25:00","TP",0.0171,"MG/L",38.055,-75.80167
"ET9.1",2009-12-23,"11:25:00","TP",0.0244,"MG/L",38.055,-75.80167
"ET9.1",2010-02-12,"13:05:00","TP",0.0379,"MG/L",38.055,-75.80167
"ET9.1",2010-01-12,"10:34:00","TP",0.0194,"MG/L",38.055,-75.80167
"ET9.1",2010-01-12,"10:34:00","TP",0.0225,"MG/L",38.055,-75.80167
"ET9.1",2010-02-12,"13:05:00","TP",0.0352,"MG/L",38.055,-75.80167
"ET9.1",2002-01-07,"12:42:00","TP",0.0166,"MG/L",38.055,-75.80167
"ET9.1",2010-03-17,"12:00:00","TP",0.0283,"MG/L",38.055,-75.80167
"ET9.1",2010-03-17,"12:00:00","TP",0.0211,"MG/L",38.055,-75.80167
"ET9.1",2007-11-08,"11:25:00","TP",0.0245,"MG/L",38.055,-75.80167
"ET9.1",2007-10-17,"11:25:00","TP",0.0351,"MG/L",38.055,-75.80167
"ET9.1",2002-01-07,"12:42:00","TP",0.014,"MG/L",38.055,-75.80167
"ET9.1",2007-10-17,"11:25:00","TP",0.0311,"MG/L",38.055,-75.80167
"ET9.1",2007-12-12,"11:33:00","TP",0.0204,"MG/L",38.055,-75.80167
"ET9.1",2007-11-08,"11:25:00","TP",0.0242,"MG/L",38.055,-75.80167
"ET9.1",2007-12-12,"11:33:00","TP",0.0236,"MG/L",38.055,-75.80167
"ET9.1",2008-01-14,"10:41:00","TP",0.0198,"MG/L",38.055,-75.80167
"ET9.1",2008-01-14,"10:41:00","TP",0.0197,"MG/L",38.055,-75.80167
"ET9.1",2009-03-18,"11:23:00","TP",0.0186,"MG/L",38.055,-75.80167
"ET9.1",2008-02-13,"11:25:00","TP",0.0228,"MG/L",38.055,-75.80167
"ET9.1",2008-02-13,"11:25:00","TP",0.0201,"MG/L",38.055,-75.80167
"ET9.1",2009-04-29,"10:30:00","TP",0.0319,"MG/L",38.055,-75.80167
"ET9.1",2009-05-13,"11:25:00","TP",0.0253,"MG/L",38.055,-75.80167
"ET9.1",2009-04-29,"10:30:00","TP",0.0292,"MG/L",38.055,-75.80167
"ET9.1",2009-05-13,"11:25:00","TP",0.0244,"MG/L",38.055,-75.80167
"ET9.1",2009-07-15,"12:28:00","TP",0.0519,"MG/L",38.055,-75.80167
"ET9.1",2009-06-17,"12:00:00","TP",0.0297,"MG/L",38.055,-75.80167
"ET9.1",2009-06-17,"12:00:00","TP",0.029,"MG/L",38.055,-75.80167
"ET9.1",2009-07-15,"12:28:00","TP",0.0386,"MG/L",38.055,-75.80167
"ET9.1",2009-08-12,"11:13:00","TP",0.0375,"MG/L",38.055,-75.80167
"ET9.1",2009-08-12,"11:13:00","TP",0.0338,"MG/L",38.055,-75.80167
"ET9.1",2009-09-16,"12:10:00","TP",0.0261,"MG/L",38.055,-75.80167
"ET9.1",2009-09-16,"12:10:00","TP",0.029,"MG/L",38.055,-75.80167
"ET9.1",2010-05-12,"12:30:00","TP",0.0241,"MG/L",38.055,-75.80167
"ET9.1",2010-05-12,"12:30:00","TP",0.0176,"MG/L",38.055,-75.80167
"ET9.1",2010-04-14,"12:28:00","TP",0.0209,"MG/L",38.055,-75.80167
"ET9.1",2010-04-14,"12:28:00","TP",0.0215,"MG/L",38.055,-75.80167
"ET9.1",2010-06-23,"11:15:00","TP",0.0318,"MG/L",38.055,-75.80167
"ET9.1",2010-06-23,"11:15:00","TP",0.0292,"MG/L",38.055,-75.80167
"ET9.1",2010-07-14,"10:58:00","TP",0.0391,"MG/L",38.055,-75.80167
"ET9.1",2010-07-14,"10:58:00","TP",0.0447,"MG/L",38.055,-75.80167
"ET9.1",2008-07-09,"11:00:00","TP",0.0381,"MG/L",38.055,-75.80167
"ET9.1",2008-07-09,"11:00:00","TP",0.0348,"MG/L",38.055,-75.80167
"ET9.1",2008-06-11,"11:30:00","TP",0.0323,"MG/L",38.055,-75.80167
"ET9.1",2008-06-11,"11:30:00","TP",0.0352,"MG/L",38.055,-75.80167
"ET9.1",2008-08-13,"12:48:00","TSS",6.8,"MG/L",38.055,-75.80167
"ET9.1",2008-08-13,"12:48:00","TSS",12.8,"MG/L",38.055,-75.80167
"ET9.1",2008-05-22,"12:45:00","TSS",16.4,"MG/L",38.055,-75.80167
"ET9.1",2008-05-22,"12:45:00","TSS",6.8,"MG/L",38.055,-75.80167
"ET9.1",2008-04-16,"11:39:00","TSS",22,"MG/L",38.055,-75.80167
"ET9.1",2008-04-16,"11:39:00","TSS",6.4,"MG/L",38.055,-75.80167
"ET9.1",2008-03-26,"10:24:00","TSS",5.2,"MG/L",38.055,-75.80167
"ET9.1",2008-03-26,"10:24:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2007-09-19,"12:00:00","TSS",9.2,"MG/L",38.055,-75.80167
"ET9.1",2007-09-19,"12:00:00","TSS",14.6,"MG/L",38.055,-75.80167
"ET9.1",2007-08-22,"12:56:00","TSS",19.8,"MG/L",38.055,-75.80167
"ET9.1",2007-07-11,"11:57:00","TSS",15.5,"MG/L",38.055,-75.80167
"ET9.1",2007-07-11,"11:57:00","TSS",19.5,"MG/L",38.055,-75.80167
"ET9.1",2007-08-22,"12:56:00","TSS",10.8,"MG/L",38.055,-75.80167
"ET9.1",2003-01-13,"13:31:00","TSS",13.7,"MG/L",38.055,-75.80167
"ET9.1",2003-01-13,"13:31:00","TSS",5,"MG/L",38.055,-75.80167
"ET9.1",2002-11-21,"12:28:00","TSS",18.4,"MG/L",38.055,-75.80167
"ET9.1",2002-11-21,"12:28:00","TSS",14.6,"MG/L",38.055,-75.80167
"ET9.1",2003-02-11,"13:09:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2003-02-11,"13:09:00","TSS",6.3,"MG/L",38.055,-75.80167
"ET9.1",2003-03-12,"12:55:00","TSS",9.6,"MG/L",38.055,-75.80167
"ET9.1",2002-09-19,"12:00:00","TSS",15,"MG/L",38.055,-75.80167
"ET9.1",2002-10-21,"10:10:00","TSS",10.8,"MG/L",38.055,-75.80167
"ET9.1",2002-10-21,"10:10:00","TSS",9,"MG/L",38.055,-75.80167
"ET9.1",2002-10-21,"10:10:00","TSS",9.4,"MG/L",38.055,-75.80167
"ET9.1",2002-07-18,"14:00:00","TSS",9.8,"MG/L",38.055,-75.80167
"ET9.1",2002-08-20,"11:50:00","TSS",25.5,"MG/L",38.055,-75.80167
"ET9.1",2002-08-20,"11:50:00","TSS",20.8,"MG/L",38.055,-75.80167
"ET9.1",2002-08-20,"11:50:00","TSS",26.5,"MG/L",38.055,-75.80167
"ET9.1",2002-09-19,"12:00:00","TSS",9,"MG/L",38.055,-75.80167
"ET9.1",2002-09-19,"12:00:00","TSS",9.7,"MG/L",38.055,-75.80167
"ET9.1",2008-12-17,"12:12:00","TSS",8.4,"MG/L",38.055,-75.80167
"ET9.1",2003-04-14,"11:50:00","TSS",6.6,"MG/L",38.055,-75.80167
"ET9.1",2008-12-17,"12:12:00","TSS",5.8,"MG/L",38.055,-75.80167
"ET9.1",2003-03-12,"12:55:00","TSS",8.6,"MG/L",38.055,-75.80167
"ET9.1",2003-03-12,"12:55:00","TSS",9.6,"MG/L",38.055,-75.80167
"ET9.1",2003-04-14,"11:50:00","TSS",6.4,"MG/L",38.055,-75.80167
"ET9.1",2011-07-12,"11:37:00","TSS",10,"MG/L",38.055,-75.80167
"ET9.1",2011-07-12,"11:37:00","TSS",9.5,"MG/L",38.055,-75.80167
"ET9.1",2011-08-15,"12:43:00","TSS",10.5,"MG/L",38.055,-75.80167
"ET9.1",2011-08-15,"12:43:00","TSS",13.5,"MG/L",38.055,-75.80167
"ET9.1",2011-07-19,"11:18:00","TSS",13.2,"MG/L",38.055,-75.80167
"ET9.1",2011-04-13,"11:35:00","TSS",4,"MG/L",38.055,-75.80167
"ET9.1",2011-04-13,"11:35:00","TSS",6.6,"MG/L",38.055,-75.80167
"ET9.1",2011-04-25,"11:50:00","TSS",2.4,"MG/L",38.055,-75.80167
"ET9.1",2011-03-14,"11:50:00","TSS",6.4,"MG/L",38.055,-75.80167
"ET9.1",2011-02-07,"13:10:00","TSS",5.8,"MG/L",38.055,-75.80167
"ET9.1",2011-03-14,"11:50:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2011-02-07,"13:10:00","TSS",5,"MG/L",38.055,-75.80167
"ET9.1",2011-01-10,"13:19:00","TSS",14.4,"MG/L",38.055,-75.80167
"ET9.1",2011-01-10,"13:19:00","TSS",18.8,"MG/L",38.055,-75.80167
"ET9.1",2010-11-17,"11:07:00","TSS",6.7,"MG/L",38.055,-75.80167
"ET9.1",2010-11-17,"11:07:00","TSS",8,"MG/L",38.055,-75.80167
"ET9.1",2011-06-06,"12:30:00","TSS",9.5,"MG/L",38.055,-75.80167
"ET9.1",2011-06-06,"12:30:00","TSS",12.5,"MG/L",38.055,-75.80167
"ET9.1",2002-07-18,"14:00:00","TSS",9.2,"MG/L",38.055,-75.80167
"ET9.1",2011-06-16,"09:54:00","TSS",13,"MG/L",38.055,-75.80167
"ET9.1",2011-05-09,"11:34:00","TSS",9.2,"MG/L",38.055,-75.80167
"ET9.1",2011-05-09,"11:34:00","TSS",14.8,"MG/L",38.055,-75.80167
"ET9.1",2011-05-25,"10:12:00","TSS",8.8,"MG/L",38.055,-75.80167
"ET9.1",2010-10-20,"12:29:00","TSS",9.4,"MG/L",38.055,-75.80167
"ET9.1",2010-10-20,"12:29:00","TSS",8.3,"MG/L",38.055,-75.80167
"ET9.1",2010-09-29,"11:55:00","TSS",6,"MG/L",38.055,-75.80167
"ET9.1",2010-09-29,"11:55:00","TSS",4,"MG/L",38.055,-75.80167
"ET9.1",2004-03-17,"11:59:00","TSS",8.5,"MG/L",38.055,-75.80167
"ET9.1",2004-03-17,"11:59:00","TSS",4.4,"MG/L",38.055,-75.80167
"ET9.1",2004-03-17,"11:59:00","TSS",7.4,"MG/L",38.055,-75.80167
"ET9.1",2004-04-14,"13:04:00","TSS",18.8,"MG/L",38.055,-75.80167
"ET9.1",2004-04-14,"13:04:00","TSS",21.4,"MG/L",38.055,-75.80167
"ET9.1",2010-08-25,"12:16:00","TSS",5.6,"MG/L",38.055,-75.80167
"ET9.1",2010-08-25,"12:16:00","TSS",NA,"MG/L",38.055,-75.80167
"ET9.1",2004-02-16,"13:30:00","TSS",8.2,"MG/L",38.055,-75.80167
"ET9.1",2004-02-16,"13:30:00","TSS",8.6,"MG/L",38.055,-75.80167
"ET9.1",2004-01-12,"13:22:00","TSS",14.5,"MG/L",38.055,-75.80167
"ET9.1",2004-01-12,"13:22:00","TSS",11.8,"MG/L",38.055,-75.80167
"ET9.1",2003-12-16,"11:30:00","TSS",16,"MG/L",38.055,-75.80167
"ET9.1",2003-12-16,"11:30:00","TSS",9,"MG/L",38.055,-75.80167
"ET9.1",2003-12-16,"11:30:00","TSS",15.5,"MG/L",38.055,-75.80167
"ET9.1",2003-11-24,"11:45:00","TSS",7,"MG/L",38.055,-75.80167
"ET9.1",2003-11-24,"11:45:00","TSS",5.3,"MG/L",38.055,-75.80167
"ET9.1",2003-08-06,"11:00:00","TSS",6,"MG/L",38.055,-75.80167
"ET9.1",2003-08-06,"11:00:00","TSS",13,"MG/L",38.055,-75.80167
"ET9.1",2003-09-17,"11:22:00","TSS",9.5,"MG/L",38.055,-75.80167
"ET9.1",2003-09-17,"11:22:00","TSS",7.3,"MG/L",38.055,-75.80167
"ET9.1",2003-07-09,"11:20:00","TSS",15.4,"MG/L",38.055,-75.80167
"ET9.1",2003-07-09,"11:20:00","TSS",7.6,"MG/L",38.055,-75.80167
"ET9.1",2002-06-19,"10:00:00","TSS",12.8,"MG/L",38.055,-75.80167
"ET9.1",2002-05-09,"09:50:00","TSS",11.3,"MG/L",38.055,-75.80167
"ET9.1",2002-06-19,"10:00:00","TSS",10,"MG/L",38.055,-75.80167
"ET9.1",2002-06-19,"10:00:00","TSS",9.2,"MG/L",38.055,-75.80167
"ET9.1",2003-10-08,"12:30:00","TSS",4.4,"MG/L",38.055,-75.80167
"ET9.1",2003-10-08,"12:30:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2002-02-04,"12:14:00","TSS",4.9,"MG/L",38.055,-75.80167
"ET9.1",2002-03-14,"10:02:00","TSS",3.7,"MG/L",38.055,-75.80167
"ET9.1",2002-03-14,"10:02:00","TSS",3.8,"MG/L",38.055,-75.80167
"ET9.1",2002-02-04,"12:14:00","TSS",7.8,"MG/L",38.055,-75.80167
"ET9.1",2002-03-14,"10:02:00","TSS",2.7,"MG/L",38.055,-75.80167
"ET9.1",2002-04-15,"12:25:00","TSS",5.2,"MG/L",38.055,-75.80167
"ET9.1",2002-05-09,"09:50:00","TSS",3.5,"MG/L",38.055,-75.80167
"ET9.1",2002-05-09,"09:50:00","TSS",7,"MG/L",38.055,-75.80167
"ET9.1",2002-04-15,"12:25:00","TSS",2.8,"MG/L",38.055,-75.80167
"ET9.1",2012-06-06,"11:33:00","TSS",10.8,"MG/L",38.055,-75.80167
"ET9.1",2012-06-06,"11:33:00","TSS",10.8,"MG/L",38.055,-75.80167
"ET9.1",2012-06-19,"11:58:00","TSS",9.2,"MG/L",38.055,-75.80167
"ET9.1",2012-04-18,"12:35:00","TSS",4.3,"MG/L",38.055,-75.80167
"ET9.1",2012-03-14,"11:21:00","TSS",10.5,"MG/L",38.055,-75.80167
"ET9.1",2012-03-14,"11:21:00","TSS",13.5,"MG/L",38.055,-75.80167
"ET9.1",2012-04-18,"12:35:00","TSS",5.4,"MG/L",38.055,-75.80167
"ET9.1",2012-05-16,"12:12:00","TSS",5.6,"MG/L",38.055,-75.80167
"ET9.1",2012-04-30,"11:20:00","TSS",5.1,"MG/L",38.055,-75.80167
"ET9.1",2012-05-16,"12:12:00","TSS",10.8,"MG/L",38.055,-75.80167
"ET9.1",2012-05-22,"09:29:00","TSS",4.8,"MG/L",38.055,-75.80167
"ET9.1",2012-02-13,"13:46:00","TSS",22.5,"MG/L",38.055,-75.80167
"ET9.1",2012-02-13,"13:46:00","TSS",22.5,"MG/L",38.055,-75.80167
"ET9.1",2012-01-09,"13:56:00","TSS",4.8,"MG/L",38.055,-75.80167
"ET9.1",2012-12-13,"12:11:00","TSS",8.8,"MG/L",38.055,-75.80167
"ET9.1",2012-12-13,"12:11:00","TSS",7.7,"MG/L",38.055,-75.80167
"ET9.1",2004-11-09,"10:50:00","TSS",3.4,"MG/L",38.055,-75.80167
"ET9.1",2004-11-09,"10:50:00","TSS",9.6,"MG/L",38.055,-75.80167
"ET9.1",2004-10-07,"11:30:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2004-07-21,"11:35:00","TSS",10.4,"MG/L",38.055,-75.80167
"ET9.1",2004-10-07,"11:30:00","TSS",9.8,"MG/L",38.055,-75.80167
"ET9.1",2004-07-21,"11:35:00","TSS",10.5,"MG/L",38.055,-75.80167
"ET9.1",2004-06-09,"12:45:00","TSS",NA,"MG/L",38.055,-75.80167
"ET9.1",2012-01-09,"13:56:00","TSS",2.8,"MG/L",38.055,-75.80167
"ET9.1",2011-11-21,"11:23:00","TSS",4,"MG/L",38.055,-75.80167
"ET9.1",2011-11-21,"11:23:00","TSS",2.4,"MG/L",38.055,-75.80167
"ET9.1",2011-12-14,"11:20:00","TSS",4.4,"MG/L",38.055,-75.80167
"ET9.1",2011-12-14,"11:20:00","TSS",3.2,"MG/L",38.055,-75.80167
"ET9.1",2004-06-09,"12:45:00","TSS",16,"MG/L",38.055,-75.80167
"ET9.1",2004-05-12,"12:33:00","TSS",20,"MG/L",38.055,-75.80167
"ET9.1",2004-05-12,"12:33:00","TSS",34,"MG/L",38.055,-75.80167
"ET9.1",2012-11-19,"12:02:00","TSS",7.3,"MG/L",38.055,-75.80167
"ET9.1",2012-11-19,"12:02:00","TSS",6.8,"MG/L",38.055,-75.80167
"ET9.1",2012-10-17,"11:36:00","TSS",11.2,"MG/L",38.055,-75.80167
"ET9.1",2012-10-17,"11:36:00","TSS",8.8,"MG/L",38.055,-75.80167
"ET9.1",2012-10-11,"10:49:00","TSS",7.8,"MG/L",38.055,-75.80167
"ET9.1",2012-09-17,"11:55:00","TSS",9.6,"MG/L",38.055,-75.80167
"ET9.1",2012-08-22,"11:26:00","TSS",6.4,"MG/L",38.055,-75.80167
"ET9.1",2012-08-22,"11:26:00","TSS",10,"MG/L",38.055,-75.80167
"ET9.1",2012-09-17,"11:55:00","TSS",11.7,"MG/L",38.055,-75.80167
"ET9.1",2012-09-13,"10:34:00","TSS",7.6,"MG/L",38.055,-75.80167
"ET9.1",2012-07-23,"11:43:00","TSS",18.4,"MG/L",38.055,-75.80167
"ET9.1",2012-07-23,"11:43:00","TSS",12.4,"MG/L",38.055,-75.80167
"ET9.1",2012-08-14,"11:31:00","TSS",5.2,"MG/L",38.055,-75.80167
"ET9.1",2005-02-14,"14:18:00","TSS",13,"MG/L",38.055,-75.80167
"ET9.1",2005-01-10,"13:42:00","TSS",6.6,"MG/L",38.055,-75.80167
"ET9.1",2005-01-10,"13:42:00","TSS",6.4,"MG/L",38.055,-75.80167
"ET9.1",2004-12-09,"11:25:00","TSS",17.5,"MG/L",38.055,-75.80167
"ET9.1",2004-12-09,"11:25:00","TSS",9.2,"MG/L",38.055,-75.80167
"ET9.1",2004-09-22,"12:13:00","TSS",11.2,"MG/L",38.055,-75.80167
"ET9.1",2004-09-22,"12:13:00","TSS",10,"MG/L",38.055,-75.80167
"ET9.1",2007-03-14,"11:20:00","TSS",8.4,"MG/L",38.055,-75.80167
"ET9.1",2007-03-14,"11:20:00","TSS",11.2,"MG/L",38.055,-75.80167
"ET9.1",2004-08-11,"12:45:00","TSS",10.4,"MG/L",38.055,-75.80167
"ET9.1",2004-08-11,"12:45:00","TSS",16.4,"MG/L",38.055,-75.80167
"ET9.1",2007-01-09,"15:33:00","TSS",8.8,"MG/L",38.055,-75.80167
"ET9.1",2007-02-22,"10:35:00","TSS",13.6,"MG/L",38.055,-75.80167
"ET9.1",2007-01-09,"15:33:00","TSS",11.8,"MG/L",38.055,-75.80167
"ET9.1",2007-02-22,"10:35:00","TSS",10.4,"MG/L",38.055,-75.80167
"ET9.1",2006-12-12,"11:30:00","TSS",10.4,"MG/L",38.055,-75.80167
"ET9.1",2006-12-12,"11:30:00","TSS",7.6,"MG/L",38.055,-75.80167
"ET9.1",2006-04-20,"11:30:00","TSS",15.5,"MG/L",38.055,-75.80167
"ET9.1",2006-11-14,"11:11:00","TSS",4,"MG/L",38.055,-75.80167
"ET9.1",2006-11-14,"11:11:00","TSS",2.4,"MG/L",38.055,-75.80167
"ET9.1",2006-03-09,"11:35:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2006-03-09,"11:35:00","TSS",8.4,"MG/L",38.055,-75.80167
"ET9.1",2006-04-20,"11:30:00","TSS",18.8,"MG/L",38.055,-75.80167
"ET9.1",2005-06-23,"11:35:00","TSS",8.5,"MG/L",38.055,-75.80167
"ET9.1",2005-05-10,"11:19:00","TSS",3.2,"MG/L",38.055,-75.80167
"ET9.1",2005-05-10,"11:19:00","TSS",4.4,"MG/L",38.055,-75.80167
"ET9.1",2005-03-16,"11:40:00","TSS",8.5,"MG/L",38.055,-75.80167
"ET9.1",2005-03-16,"11:40:00","TSS",10.5,"MG/L",38.055,-75.80167
"ET9.1",2005-02-14,"14:18:00","TSS",14.2,"MG/L",38.055,-75.80167
"ET9.1",2005-04-20,"12:02:00","TSS",5,"MG/L",38.055,-75.80167
"ET9.1",2005-04-20,"12:02:00","TSS",8.5,"MG/L",38.055,-75.80167
"ET9.1",2005-08-10,"12:43:00","TSS",8.4,"MG/L",38.055,-75.80167
"ET9.1",2005-07-13,"11:40:00","TSS",11.8,"MG/L",38.055,-75.80167
"ET9.1",2005-07-13,"11:40:00","TSS",8.8,"MG/L",38.055,-75.80167
"ET9.1",2005-06-23,"11:35:00","TSS",20,"MG/L",38.055,-75.80167
"ET9.1",2005-08-10,"12:43:00","TSS",10,"MG/L",38.055,-75.80167
"ET9.1",2012-07-12,"10:54:00","TSS",11.2,"MG/L",38.055,-75.80167
"ET9.1",2006-02-06,"10:18:00","TSS",30,"MG/L",38.055,-75.80167
"ET9.1",2006-02-06,"10:18:00","TSS",41.2,"MG/L",38.055,-75.80167
"ET9.1",2006-01-09,"14:17:00","TSS",11.2,"MG/L",38.055,-75.80167
"ET9.1",2006-01-09,"14:17:00","TSS",8.3,"MG/L",38.055,-75.80167
"ET9.1",2005-10-19,"12:30:00","TSS",6,"MG/L",38.055,-75.80167
"ET9.1",2005-10-19,"12:30:00","TSS",4.9,"MG/L",38.055,-75.80167
"ET9.1",2005-11-28,"12:03:00","TSS",9,"MG/L",38.055,-75.80167
"ET9.1",2005-11-28,"12:03:00","TSS",7.6,"MG/L",38.055,-75.80167
"ET9.1",2005-09-14,"11:07:00","TSS",8,"MG/L",38.055,-75.80167
"ET9.1",2005-09-14,"11:07:00","TSS",6.6,"MG/L",38.055,-75.80167
"ET9.1",2006-09-20,"11:27:00","TSS",10.5,"MG/L",38.055,-75.80167
"ET9.1",2006-08-16,"12:39:00","TSS",7.2,"MG/L",38.055,-75.80167
"ET9.1",2006-08-16,"12:39:00","TSS",9.4,"MG/L",38.055,-75.80167
"ET9.1",2006-10-18,"11:28:00","TSS",5.4,"MG/L",38.055,-75.80167
"ET9.1",2006-10-18,"11:28:00","TSS",5.6,"MG/L",38.055,-75.80167
"ET9.1",2006-09-20,"11:27:00","TSS",9.8,"MG/L",38.055,-75.80167
"ET9.1",2006-07-13,"11:00:00","TSS",13,"MG/L",38.055,-75.80167
"ET9.1",2006-07-13,"11:00:00","TSS",8.2,"MG/L",38.055,-75.80167
"ET9.1",2006-06-22,"11:58:00","TSS",11.2,"MG/L",38.055,-75.80167
"ET9.1",2006-06-22,"11:58:00","TSS",15,"MG/L",38.055,-75.80167
"ET9.1",2007-04-11,"12:43:00","TSS",8.3,"MG/L",38.055,-75.80167
"ET9.1",2007-04-11,"12:43:00","TSS",9.8,"MG/L",38.055,-75.80167
"ET9.1",2007-06-20,"13:00:00","TSS",14.8,"MG/L",38.055,-75.80167
"ET9.1",2007-05-09,"11:35:00","TSS",6.8,"MG/L",38.055,-75.80167
